interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_speedRelative;edge_timeLoss;edge_traveltime;edge_waitingTime
3600.00;7200.00;3600_to_7200;3;0.93;4;18;5450860#0;0;0;0.93;20;0.44;11.96;261.84;6.97;0.84;36.75;11.14;0.00
3600.00;7200.00;3600_to_7200;0;0.54;5;9;5450860#1;0;0;0.54;14;0.26;41.37;575.77;7.33;0.88;56.54;40.57;0.00
3600.00;7200.00;3600_to_7200;0;6.25;0;110;5451917#0;25;25;3.12;110;1.28;4.46;477.21;5.88;0.71;134.73;3.22;38.00
3600.00;7200.00;3600_to_7200;0;124.86;0;110;5451917#0.13;18;18;41.62;110;2.67;2.90;319.14;1.97;0.24;242.38;1.23;158.00
3600.00;7200.00;3600_to_7200;0;113.78;0;336;5451918#0;15;15;56.89;335;22.55;13.43;4501.57;1.19;0.14;3878.89;12.58;3394.00
3600.00;7200.00;3600_to_7200;4;4.35;4;89;552794577;0;0;4.35;89;1.97;7.65;707.51;6.57;0.79;138.95;6.90;32.00
3600.00;7200.00;3600_to_7200;2;2.05;5;37;567036033;0;0;2.05;40;0.90;6.41;265.30;6.38;0.77;53.59;5.56;0.00
3600.00;7200.00;3600_to_7200;2;1.10;2;26;567036034;0;0;1.10;26;0.53;22.62;631.64;7.30;0.88;57.88;21.64;0.00
3600.00;7200.00;3600_to_7200;1;48.68;1;152;583307354;5;5;24.34;149;9.94;13.77;2031.25;1.20;0.14;1734.84;7.04;1595.00
3600.00;7200.00;3600_to_7200;3;13.27;0;13;583307357#0;0;0;13.27;10;0.26;0.83;9.55;6.27;0.75;2.06;0.03;0.00
3600.00;7200.00;3600_to_7200;2;1.43;2;10;583307357#1;0;0;1.43;10;0.27;1.42;14.38;5.49;0.66;4.24;0.47;0.00
3600.00;7200.00;3600_to_7200;2;13.68;1;10;583307357#2;0;0;13.68;9;0.26;1.03;9.85;5.06;0.61;3.49;0.04;0.00
3600.00;7200.00;3600_to_7200;2;266.67;3;93;583307358;47;47;133.33;89;52.24;89.32;7039.39;0.13;0.02;6927.07;84.66;6793.00
3600.00;7200.00;3600_to_7200;4;69.27;2;123;591680761#0;0;0;69.27;117;31.10;79.61;9697.98;0.55;0.04;9300.55;78.56;8695.00
3600.00;7200.00;3600_to_7200;1;7.36;1;90;606127853;0;0;7.36;90;2.70;3.67;332.04;4.78;0.86;61.71;2.72;0.00
3600.00;7200.00;3600_to_7200;0;2.52;3;26;606127854;0;0;2.52;29;1.02;5.28;149.24;4.06;0.73;46.38;4.09;6.00
3600.00;7200.00;3600_to_7200;2;10.61;2;270;610739513#0;0;0;10.61;271;5.09;16.75;4559.83;7.42;0.89;460.17;16.04;0.00
3600.00;7200.00;3600_to_7200;6;8.31;5;191;610739513#1;0;0;8.31;191;3.75;6.97;1367.41;7.27;0.87;155.10;6.25;0.00
3600.00;7200.00;3600_to_7200;4;0.85;0;14;616545123;0;0;0.85;10;0.39;10.93;151.63;4.98;0.90;19.06;9.97;0.00
3600.00;7200.00;3600_to_7200;3;0.97;3;22;616545124;0;0;0.97;22;0.47;23.54;585.08;7.35;0.88;67.50;22.63;5.00
3600.00;7200.00;3600_to_7200;90;1.98;0;90;625259599;2;2;0.99;0;0.48;10.93;977.28;12.98;0.93;49.83;10.55;0.00
3600.00;7200.00;3600_to_7200;0;2.05;87;0;625259600;1;1;1.03;88;0.51;35.13;3053.56;11.91;0.86;415.58;34.74;0.00
3600.00;7200.00;3600_to_7200;1;0.70;2;8;627916936#1;0;0;0.70;9;0.33;12.74;123.85;4.26;0.51;54.55;11.43;30.00
3600.00;7200.00;3600_to_7200;3;3.18;4;77;627916937;0;0;3.18;78;1.50;11.91;961.79;7.47;0.90;91.57;11.24;0.00
3600.00;7200.00;3600_to_7200;2;11.55;2;173;628755546#0;0;0;11.55;174;5.30;10.39;1815.64;4.68;0.56;787.51;9.33;318.00
3600.00;7200.00;3600_to_7200;3;7.07;6;169;628755547#0;0;0;7.07;173;3.45;32.93;5802.15;7.08;0.85;854.04;32.05;79.00
3600.00;7200.00;3600_to_7200;4;6.00;2;128;628757206#0;0;0;6.00;126;2.87;17.69;2297.09;6.29;0.76;559.28;16.74;152.00
3600.00;7200.00;3600_to_7200;0;3.26;64;0;628782529#0;0;0;3.26;65;1.60;30.41;1889.59;5.46;0.66;656.53;29.28;308.00
3600.00;7200.00;3600_to_7200;2;0.24;0;6;628782529#3;0;0;0.24;4;0.11;12.10;72.15;7.40;0.89;5.91;11.43;0.00
3600.00;7200.00;3600_to_7200;4;0.16;0;4;628782529#5;0;0;0.16;0;0.08;16.43;65.18;7.33;0.88;5.46;15.76;0.00
3600.00;7200.00;3600_to_7200;0;94.86;1;71;633077911;0;0;94.86;72;1.82;0.95;68.30;5.48;0.66;16.83;0.03;1.00
3600.00;7200.00;3600_to_7200;2;3.62;1;87;65583364;0;0;3.62;86;1.64;7.43;651.78;7.40;0.89;59.77;6.70;0.00
3600.00;7200.00;3600_to_7200;2;0.99;4;20;65583365#0;0;0;0.99;22;0.46;10.74;254.84;7.15;0.86;32.20;10.00;0.00
3600.00;7200.00;3600_to_7200;4;0.85;4;18;65583365#1;0;0;0.85;18;0.41;21.23;463.06;7.38;0.89;44.90;20.43;0.00
3600.00;7200.00;3600_to_7200;1;44.49;1;134;687383599#0;3;3;22.24;136;10.65;17.41;2359.07;1.13;0.08;2159.99;16.54;1806.00
3600.00;7200.00;3600_to_7200;5;1.99;0;31;691307157;0;0;1.99;27;0.93;14.26;448.33;4.75;0.85;59.05;13.20;0.00
3600.00;7200.00;3600_to_7200;4;0.81;4;15;693295225;0;0;0.81;15;0.37;8.85;164.10;6.93;0.83;23.70;8.12;0.00
3600.00;7200.00;3600_to_7200;1;2.61;2;65;70724347#1;0;0;2.61;66;1.23;12.12;810.71;7.52;0.90;75.12;11.44;0.00
3600.00;7200.00;3600_to_7200;4;7.64;2;185;720012594#0;0;0;7.64;182;3.57;10.97;2045.89;7.24;0.87;225.43;10.25;0.00
3600.00;7200.00;3600_to_7200;2;5.75;4;87;720012595#0;0;0;5.75;88;2.77;22.01;1992.80;4.60;0.55;870.58;20.87;491.00
3600.00;7200.00;3600_to_7200;2;8.77;4;97;745660413#0;0;0;8.77;99;3.65;4.60;459.45;4.25;0.51;221.59;3.67;111.00
3600.00;7200.00;3600_to_7200;3;133.33;2;140;745660413#1;0;0;133.33;139;3.40;0.91;126.92;5.72;0.69;38.50;0.10;9.00
3600.00;7200.00;3600_to_7200;2;6.36;4;75;759157551;0;0;6.36;77;2.23;3.10;239.78;4.99;0.90;56.49;2.22;0.00
3600.00;7200.00;3600_to_7200;2;0.51;3;10;7682864#1;0;0;0.51;11;0.24;10.01;127.50;7.45;0.89;15.27;9.30;0.00
3600.00;7200.00;3600_to_7200;2;0.32;3;5;7682864#2;0;0;0.32;6;0.15;11.71;91.13;7.23;0.87;13.01;10.84;0.00
3600.00;7200.00;3600_to_7200;2;0.37;3;6;7682875;0;0;0.37;7;0.18;17.10;150.69;6.87;0.82;23.82;16.25;3.00
3600.00;7200.00;3600_to_7200;1;0.84;0;14;772942669;0;0;0.84;13;0.40;23.86;333.96;4.86;0.87;40.87;22.80;0.00
3600.00;7200.00;3600_to_7200;2;3.90;2;33;781742860#1;0;0;3.90;33;1.86;18.21;631.78;2.74;0.33;423.56;16.98;300.00
3600.00;7200.00;3600_to_7200;2;3.07;4;29;781742860#3;0;0;3.07;31;1.44;13.47;437.17;3.31;0.40;261.78;12.35;158.00
3600.00;7200.00;3600_to_7200;2;1.30;1;31;781742860#4;0;0;1.30;30;0.62;17.65;563.64;7.10;0.85;79.64;16.89;0.00
3600.00;7200.00;3600_to_7200;4;0.31;1;7;8152033#0;0;0;0.31;4;0.14;9.36;73.38;7.61;0.91;8.29;8.62;0.00
3600.00;7200.00;3600_to_7200;4;4.23;2;81;8152035#0;0;0;4.23;79;2.00;15.95;1319.72;5.74;0.69;378.42;14.74;150.00
3600.00;7200.00;3600_to_7200;2;0.55;2;12;8152036#0;0;0;0.55;12;0.26;20.77;289.04;7.27;0.87;32.15;19.59;0.00
3600.00;7200.00;3600_to_7200;2;1.65;3;39;8152037#0;0;0;1.65;39;0.75;8.22;335.49;7.46;0.90;39.41;7.57;0.00
3600.00;7200.00;3600_to_7200;2;1.64;0;37;8152037#1;0;0;1.64;35;0.75;8.71;321.40;6.84;0.82;57.46;7.88;5.00
3600.00;7200.00;3600_to_7200;3;2.87;2;67;8152038;0;0;2.87;66;1.35;13.26;912.10;7.03;0.84;132.70;12.40;16.00
3600.00;7200.00;3600_to_7200;2;0.55;3;7;8152056;0;0;0.55;8;0.27;23.87;234.75;5.13;0.92;30.29;22.91;1.00
3600.00;7200.00;3600_to_7200;1;3.63;6;80;8152060#0;0;0;3.63;85;1.69;9.99;854.07;7.04;0.85;117.01;9.25;0.00
3600.00;7200.00;3600_to_7200;4;4.30;2;101;8152060#1;0;0;4.30;99;1.96;7.58;778.26;7.29;0.87;81.77;6.87;0.00
3600.00;7200.00;3600_to_7200;3;2.51;4;51;832488060#1;0;0;2.51;52;1.19;14.85;812.79;6.40;0.77;182.86;13.77;49.00
3600.00;7200.00;3600_to_7200;8;1.72;2;41;832488061;0;0;1.72;35;0.80;9.95;425.32;7.42;0.89;44.06;9.28;0.00
3600.00;7200.00;3600_to_7200;3;3.10;1;40;8382421#0;0;0;3.10;38;1.48;17.67;721.99;3.94;0.47;367.81;16.47;258.00
3600.00;7200.00;3600_to_7200;0;0.52;3;9;8382440#0;0;0;0.52;13;0.25;38.33;484.65;6.88;0.83;73.06;37.31;14.00
3600.00;7200.00;3600_to_7200;0;4.95;1;72;8382447#0;0;0;4.95;72;1.64;2.31;166.56;6.22;0.75;22.92;1.43;0.00
3600.00;7200.00;3600_to_7200;0;0.12;2;1;8382447#1;0;0;0.12;3;0.06;14.12;40.94;7.20;0.86;5.88;13.48;0.00
3600.00;7200.00;3600_to_7200;2;0.49;1;11;8384886#1;0;0;0.49;10;0.23;13.66;162.41;7.06;0.85;18.70;12.90;0.00
3600.00;7200.00;3600_to_7200;8;1.94;1;48;8384893#0;0;0;1.94;41;0.91;11.38;555.07;7.42;0.89;53.18;10.61;0.00
3600.00;7200.00;3600_to_7200;0;0.51;3;10;8384893#1;0;0;0.51;12;0.24;10.33;128.47;7.28;0.87;14.94;9.60;0.00
3600.00;7200.00;3600_to_7200;0;4.68;2;113;8384902;0;0;4.68;115;2.16;10.06;1155.56;7.32;0.88;118.49;9.38;0.00
3600.00;7200.00;3600_to_7200;3;1.36;7;25;8384905;0;0;1.36;29;0.64;11.71;367.17;6.81;0.82;52.63;10.84;3.00
3600.00;7200.00;3600_to_7200;2;1.39;1;26;8384907;0;0;1.39;25;0.55;3.58;95.63;6.74;0.81;13.66;2.78;0.00
3600.00;7200.00;3600_to_7200;2;0.55;4;10;8384914;0;0;0.55;12;0.26;11.10;151.78;7.37;0.89;18.13;10.43;0.00
3600.00;7200.00;3600_to_7200;4;3.70;0;90;8384918;0;0;3.70;86;1.78;20.33;1829.37;7.01;0.84;276.59;19.41;24.00
3600.00;7200.00;3600_to_7200;3;0.70;1;12;8384926#0;0;0;0.70;10;0.33;15.72;202.32;5.43;0.65;74.48;14.66;44.00
3600.00;7200.00;3600_to_7200;6;1.64;4;38;8384928;0;0;1.64;36;0.77;11.08;460.89;7.51;0.90;49.57;10.33;0.00
3600.00;7200.00;3600_to_7200;0;1.76;71;0;839709051;0;0;0.88;71;0.44;21.05;1462.23;11.22;0.81;263.82;20.67;0.00
3600.00;7200.00;3600_to_7200;74;1.62;0;75;839709054;0;0;0.81;0;0.39;10.53;780.19;13.16;0.95;39.97;10.15;0.00
3600.00;7200.00;3600_to_7200;0;5.35;1;245;856293281;27;27;2.68;247;1.32;32.35;7983.32;12.97;0.93;506.41;31.97;0.00
3600.00;7200.00;3600_to_7200;4;98.07;4;73;856293282;0;0;98.07;73;1.77;0.93;70.61;5.57;0.40;41.94;0.15;8.00
3600.00;7200.00;3600_to_7200;3;1.21;3;50;856293283;0;0;0.60;50;0.29;8.36;441.07;12.74;0.92;31.30;7.97;0.00
3600.00;7200.00;3600_to_7200;4;3.86;3;169;856293284;5;5;1.93;169;0.94;13.63;2349.27;12.79;0.92;147.30;13.23;0.00
3600.00;7200.00;3600_to_7200;2;3.83;0;164;856293285#0;2;2;1.91;162;0.89;5.71;937.10;12.77;0.92;65.77;5.29;0.00
3600.00;7200.00;3600_to_7200;83;1.79;0;85;856293285#1;16;16;0.89;0;0.44;36.15;3047.35;13.24;0.95;143.85;35.78;0.00
3600.00;7200.00;3600_to_7200;1;1.60;1;71;856297346;0;0;0.80;71;0.38;9.63;692.72;13.00;0.94;35.24;9.24;0.00
3600.00;7200.00;3600_to_7200;0;0.76;3;10;875773546;0;0;0.76;13;0.37;17.44;223.56;4.94;0.59;92.35;16.49;56.00
3600.00;7200.00;3600_to_7200;0;160.48;2;66;879483837;11;11;80.24;64;33.82;304.13;19446.49;0.13;0.01;19265.09;262.78;18261.00
3600.00;7200.00;3600_to_7200;5;2.46;0;21;887989674;0;0;2.46;16;0.89;3.46;70.38;3.74;0.45;42.13;2.27;17.00
3600.00;7200.00;3600_to_7200;3;4.36;1;164;897211373#0;46;46;2.18;161;0.96;3.99;655.97;11.75;0.85;72.34;3.49;0.00
3600.00;7200.00;3600_to_7200;2;6.17;3;249;897325985#1;16;16;3.08;250;1.37;3.66;920.58;12.70;0.91;75.99;3.27;0.00
3600.00;7200.00;3600_to_7200;1;15.15;5;171;900443644#0;2;2;7.57;175;3.40;8.11;1420.02;3.83;0.46;752.33;7.01;317.00
3600.00;7200.00;3600_to_7200;4;2.49;2;17;96016135;0;0;2.49;15;0.53;1.83;30.66;4.60;0.83;5.54;0.70;0.00
3600.00;7200.00;3600_to_7200;4;3.25;3;81;96016144;0;0;3.25;80;1.57;24.20;2030.33;7.38;0.89;194.19;23.42;0.00
3600.00;7200.00;3600_to_7200;0;4.70;73;0;963479927#0;68;68;1.57;73;0.75;11.93;781.87;4.29;0.31;530.58;11.05;166.00
3600.00;7200.00;3600_to_7200;2;33.99;0;32;E1;0;0;33.99;30;0.63;0.76;24.47;6.80;0.49;9.71;0.07;1.00
7200.00;10800.00;7200_to_10800;3;1.46;3;29;-1024105863;0;0;1.46;29;0.62;4.39;137.64;7.08;0.85;16.58;3.71;0.00
7200.00;10800.00;7200_to_10800;1;0.26;2;4;-1106583870;0;0;0.26;5;0.12;14.11;83.08;6.72;0.81;11.12;13.10;0.00
7200.00;10800.00;7200_to_10800;3;34.30;1;57;-1238600634#0;0;0;34.30;55;1.65;1.16;65.44;4.79;0.57;9.05;0.11;0.00
7200.00;10800.00;7200_to_10800;3;19.53;1;283;-13853658;0;0;19.53;282;8.73;10.46;2971.29;4.52;0.81;568.62;9.31;78.00
7200.00;10800.00;7200_to_10800;5;3.65;1;59;-13853659#1;0;0;3.65;54;1.71;15.65;930.84;4.84;0.87;117.16;14.61;0.00
7200.00;10800.00;7200_to_10800;5;0.31;2;6;-13853663;0;0;0.31;3;0.15;20.71;161.84;7.20;0.86;15.42;19.95;0.00
7200.00;10800.00;7200_to_10800;3;0.28;1;6;-14118784#0;0;0;0.28;4;0.13;15.21;105.21;7.21;0.87;9.94;14.51;0.00
7200.00;10800.00;7200_to_10800;3;0.52;3;7;-14118784#1;0;0;0.52;7;0.23;5.96;55.72;5.88;0.71;15.44;4.90;1.00
7200.00;10800.00;7200_to_10800;1;0.47;3;9;-14858868;0;0;0.47;10;0.22;11.44;128.40;7.11;0.85;16.39;10.62;0.00
7200.00;10800.00;7200_to_10800;1;0.39;4;6;-150276003#0;0;0;0.39;9;0.19;12.45;121.45;7.33;0.88;16.19;11.81;0.00
7200.00;10800.00;7200_to_10800;3;0.38;5;5;-150276003#1;0;0;0.38;7;0.19;28.71;283.28;7.37;0.88;30.05;27.89;0.00
7200.00;10800.00;7200_to_10800;3;0.82;4;15;-15089551;0;0;0.82;16;0.37;7.11;132.00;6.99;0.84;17.73;6.29;0.00
7200.00;10800.00;7200_to_10800;44;6.05;5;118;-17073048#1;0;0;6.05;79;2.40;3.39;402.46;6.92;0.83;61.49;2.70;0.00
7200.00;10800.00;7200_to_10800;5;2.36;0;60;-17670100#1;0;0;2.36;53;1.12;12.69;747.88;7.33;0.88;68.96;12.01;0.00
7200.00;10800.00;7200_to_10800;2;2.39;0;60;-17670100#2;0;0;2.39;58;1.13;12.99;779.13;7.37;0.88;69.05;12.30;0.00
7200.00;10800.00;7200_to_10800;0;1.89;1;42;-231940830#2;0;0;1.89;45;0.92;27.17;1173.67;6.54;0.79;266.95;26.14;105.00
7200.00;10800.00;7200_to_10800;0;1.66;2;38;-236306864#4;0;0;1.66;40;0.79;15.54;620.31;7.00;0.84;110.27;14.69;21.00
7200.00;10800.00;7200_to_10800;3;3.45;4;35;-237344387;0;0;3.45;36;1.58;12.54;481.02;3.49;0.63;177.13;11.28;80.00
7200.00;10800.00;7200_to_10800;4;3.01;2;71;-244422544;0;0;3.01;70;1.44;15.98;1175.17;7.10;0.85;153.94;15.17;0.00
7200.00;10800.00;7200_to_10800;2;2.29;1;42;-265113917;0;0;2.29;41;1.05;8.41;360.70;5.79;0.70;108.95;7.54;32.00
7200.00;10800.00;7200_to_10800;1;6.41;3;99;-28575360;0;0;6.41;99;2.95;12.76;1276.66;4.73;0.85;177.35;11.73;0.00
7200.00;10800.00;7200_to_10800;1;1.31;2;26;-31411680;0;0;1.31;27;0.61;12.79;356.19;6.31;0.76;80.95;11.76;25.00
7200.00;10800.00;7200_to_10800;3;3.76;6;55;-31411842;0;0;3.76;58;1.78;17.04;1031.53;4.77;0.86;143.53;16.08;0.00
7200.00;10800.00;7200_to_10800;2;0.23;2;4;-31445160#0;0;0;0.23;4;0.11;16.23;95.86;7.32;0.88;12.60;15.48;0.00
7200.00;10800.00;7200_to_10800;4;0.36;2;7;-31445160#1;0;0;0.36;5;0.17;16.25;144.70;7.24;0.87;15.93;15.56;0.00
7200.00;10800.00;7200_to_10800;3;3.28;3;48;-31519076;0;0;3.28;48;1.60;41.31;2100.81;4.43;0.80;355.60;40.14;66.00
7200.00;10800.00;7200_to_10800;3;0.44;3;8;-327412184;0;0;0.44;8;0.21;17.55;189.74;7.05;0.85;20.79;16.58;0.00
7200.00;10800.00;7200_to_10800;2;1.44;3;28;-33301560;0;0;1.44;29;0.61;4.23;128.05;7.03;0.84;16.76;3.55;0.00
7200.00;10800.00;7200_to_10800;2;4.48;1;65;-34065519;0;0;4.48;64;1.95;7.99;525.26;4.71;0.85;77.13;6.93;2.00
7200.00;10800.00;7200_to_10800;1;1.89;1;38;-36786444#2;0;0;1.89;38;0.87;9.67;376.26;6.23;0.75;98.81;8.76;25.00
7200.00;10800.00;7200_to_10800;2;1.95;1;44;-36786445#2;1;1;0.98;43;0.45;7.95;356.33;7.01;0.84;61.17;7.22;11.00
7200.00;10800.00;7200_to_10800;0;3.82;1;54;-400062405;0;0;3.82;55;1.65;7.46;409.29;4.65;0.84;70.62;6.34;4.00
7200.00;10800.00;7200_to_10800;0;1.87;3;45;-40493501#2;0;0;1.87;48;0.89;16.45;787.72;7.43;0.89;73.32;15.62;0.00
7200.00;10800.00;7200_to_10800;0;0.56;3;12;-40493501#3;0;0;0.56;15;0.27;21.21;316.18;7.69;0.92;27.93;20.56;0.00
7200.00;10800.00;7200_to_10800;0;0.54;5;8;-40493501#4;0;0;0.54;13;0.25;7.42;92.94;7.16;0.86;13.39;6.76;0.00
7200.00;10800.00;7200_to_10800;4;2.65;1;45;-414404581;0;0;2.65;42;1.18;6.97;317.56;5.49;0.66;106.78;6.07;34.00
7200.00;10800.00;7200_to_10800;6;1.98;2;43;-450925440;0;0;1.98;39;0.87;6.10;272.10;7.08;0.85;34.36;5.29;0.00
7200.00;10800.00;7200_to_10800;0;4.38;68;0;-4726710#1;0;0;4.38;68;2.10;14.23;887.10;4.30;0.77;197.64;13.13;26.00
7200.00;10800.00;7200_to_10800;2;1.73;3;40;-4726711#0;0;0;1.73;41;0.83;18.52;793.58;7.15;0.86;84.32;17.71;0.00
7200.00;10800.00;7200_to_10800;2;1.54;2;35;-4726711#1;0;0;1.54;35;0.73;12.90;475.35;7.03;0.84;63.94;12.16;0.00
7200.00;10800.00;7200_to_10800;0;1.16;6;23;-4730648#1;0;0;1.16;29;0.56;20.83;599.65;7.11;0.85;61.79;19.83;0.00
7200.00;10800.00;7200_to_10800;2;1.65;0;29;-4730648#2;0;0;1.65;27;0.54;1.94;55.94;7.43;0.89;4.41;1.25;0.00
7200.00;10800.00;7200_to_10800;4;2.11;3;34;-47446166;0;0;2.11;33;0.81;3.01;107.38;6.37;0.76;22.23;2.22;0.00
7200.00;10800.00;7200_to_10800;1;7.54;1;111;-47895849#1;0;0;7.54;111;3.62;27.07;3029.80;4.31;0.78;670.99;25.75;211.00
7200.00;10800.00;7200_to_10800;4;6.38;1;95;-47895849#2;0;0;6.38;92;2.80;8.63;824.90;4.75;0.85;113.42;7.55;0.00
7200.00;10800.00;7200_to_10800;1;6.25;5;94;-47896065;0;0;6.25;99;2.91;14.71;1464.31;4.76;0.86;197.05;13.66;0.00
7200.00;10800.00;7200_to_10800;7;24.12;1;217;-507534348#1;0;0;24.12;209;11.32;14.87;3232.92;2.84;0.34;2101.89;13.63;1289.00
7200.00;10800.00;7200_to_10800;2;9.10;7;107;-510702678#1;0;0;9.10;112;4.38;22.54;2557.40;3.69;0.44;1406.64;21.48;979.00
7200.00;10800.00;7200_to_10800;2;2.86;3;67;-524150326#0;0;0;2.86;68;1.31;8.66;603.50;7.34;0.88;68.49;7.99;0.00
7200.00;10800.00;7200_to_10800;2;2.74;3;68;-524150333#1;0;0;2.74;68;1.32;17.50;1233.17;7.42;0.89;125.39;16.83;0.00
7200.00;10800.00;7200_to_10800;52;2.15;0;52;-524150338#1;0;0;1.07;0;0.48;5.37;267.68;7.38;0.89;27.14;4.71;0.00
7200.00;10800.00;7200_to_10800;3;2.78;3;68;-524150347#1;0;0;2.78;68;1.32;13.01;919.91;7.45;0.89;94.04;12.34;0.00
7200.00;10800.00;7200_to_10800;0;0.43;2;0;-5450857#1;0;0;0.43;2;0.18;27.64;47.39;1.29;0.16;40.15;17.99;26.00
7200.00;10800.00;7200_to_10800;4;3.94;3;57;-5450858#1;0;0;3.94;55;1.90;27.36;1614.51;4.34;0.52;760.97;26.15;518.00
7200.00;10800.00;7200_to_10800;2;1.93;2;47;-628755543;0;0;1.93;46;0.87;6.92;330.74;7.60;0.91;33.30;6.26;0.00
7200.00;10800.00;7200_to_10800;5;2.92;1;53;-628755544#4;0;0;2.92;49;1.42;27.12;1462.20;5.31;0.64;554.37;26.05;326.00
7200.00;10800.00;7200_to_10800;1;2.64;2;45;-628755546#4;0;0;2.64;46;1.21;8.79;410.94;5.48;0.66;144.88;7.87;52.00
7200.00;10800.00;7200_to_10800;0;1.64;3;38;-628755547#5;0;0;1.64;41;0.80;32.88;1345.95;7.08;0.85;218.09;31.65;31.00
7200.00;10800.00;7200_to_10800;5;1.85;4;45;-628757206#2;0;0;1.85;44;0.89;14.57;709.68;7.64;0.92;66.18;13.92;0.00
7200.00;10800.00;7200_to_10800;3;6.26;3;75;-70724345;0;0;6.26;75;3.02;23.79;1848.90;3.66;0.44;1029.69;22.66;708.00
7200.00;10800.00;7200_to_10800;1;3.89;2;65;-781742860#0;0;0;3.89;66;1.87;24.67;1650.22;4.99;0.60;639.94;23.45;329.00
7200.00;10800.00;7200_to_10800;3;3.64;2;65;-781742860#1;0;0;3.64;63;1.66;8.93;589.19;5.59;0.67;183.22;7.99;46.00
7200.00;10800.00;7200_to_10800;2;3.96;3;66;-781742860#3;0;0;3.96;67;1.77;8.22;563.74;5.43;0.65;186.44;7.34;47.00
7200.00;10800.00;7200_to_10800;1;2.93;1;65;-781742860#4;0;0;2.93;66;1.41;19.24;1277.71;6.57;0.79;246.46;18.35;63.00
7200.00;10800.00;7200_to_10800;2;0.88;3;17;-832487280;0;0;0.88;18;0.40;8.49;166.38;6.76;0.81;25.02;7.62;0.00
7200.00;10800.00;7200_to_10800;2;2.16;2;53;-832629331#0;0;0;2.16;53;1.04;16.98;932.17;7.36;0.88;91.20;16.27;0.00
7200.00;10800.00;7200_to_10800;2;3.07;0;54;-8382447#0;0;0;3.07;52;1.00;1.93;103.32;7.42;0.89;10.03;1.26;0.00
7200.00;10800.00;7200_to_10800;5;2.95;5;68;-8382447#3;0;0;2.95;69;1.40;14.21;1027.60;7.16;0.86;137.02;13.48;20.00
7200.00;10800.00;7200_to_10800;2;0.24;2;4;-8384914;0;0;0.24;4;0.11;11.26;65.49;7.29;0.88;8.58;10.63;0.00
7200.00;10800.00;7200_to_10800;3;2.71;3;67;-875772621#0;0;0;2.71;67;1.33;36.26;2535.44;7.29;0.88;279.11;35.42;0.00
7200.00;10800.00;7200_to_10800;0;1.66;1;37;-900443644#2;0;0;1.66;38;0.70;4.11;155.47;7.56;0.91;16.67;3.44;0.00
7200.00;10800.00;7200_to_10800;0;18.20;82;0;-96016135;0;0;18.20;82;3.46;2.62;148.11;2.77;0.50;87.34;;0.00
7200.00;10800.00;7200_to_10800;3;4.64;3;99;1024105863;0;0;4.64;99;1.94;4.31;436.24;7.23;0.87;53.15;3.63;0.00
7200.00;10800.00;7200_to_10800;0;0.77;4;15;1041085657;0;0;0.77;20;0.37;17.20;333.60;7.26;0.87;36.32;16.35;0.00
7200.00;10800.00;7200_to_10800;93;3.54;0;93;1053478472#3;0;0;3.54;0;1.73;24.84;2289.21;7.43;0.89;223.07;24.18;0.00
7200.00;10800.00;7200_to_10800;3;0.24;2;4;107118812;0;0;0.24;3;0.12;16.86;99.25;7.06;0.85;10.19;16.08;0.00
7200.00;10800.00;7200_to_10800;3;2.69;2;119;1091652283;22;22;1.35;118;0.65;11.95;1444.42;12.89;0.93;77.07;11.56;0.00
7200.00;10800.00;7200_to_10800;1;22.22;1;230;1091652430;17;17;7.41;231;3.50;12.77;2959.84;3.29;0.24;2217.85;11.60;1351.00
7200.00;10800.00;7200_to_10800;5;2.77;2;113;109398805;0;0;2.77;110;1.34;17.81;2041.85;11.77;0.85;301.01;17.12;7.00
7200.00;10800.00;7200_to_10800;1;0.14;0;4;1106583870;0;0;0.14;3;0.07;11.42;45.69;8.11;0.97;3.40;10.69;0.00
7200.00;10800.00;7200_to_10800;2;0.60;4;10;1111106315;0;0;0.60;12;0.28;11.56;158.52;6.79;0.82;21.82;10.71;0.00
7200.00;10800.00;7200_to_10800;6;0.94;4;20;1111110395;0;0;0.94;18;0.45;13.37;316.17;7.35;0.88;35.41;12.64;0.00
7200.00;10800.00;7200_to_10800;3;2.11;5;25;111691945;0;0;2.11;27;0.85;4.55;130.24;4.87;0.88;28.28;3.65;0.00
7200.00;10800.00;7200_to_10800;5;0.86;1;19;1150906866;0;0;0.86;17;0.41;13.71;294.31;7.30;0.88;36.39;12.98;0.00
7200.00;10800.00;7200_to_10800;0;5.49;2;119;1156329248;0;0;5.49;121;2.41;6.23;752.30;6.91;0.83;91.74;5.37;1.00
7200.00;10800.00;7200_to_10800;3;2.82;3;70;1156337042;0;0;2.82;70;1.34;12.94;944.87;7.58;0.91;82.46;12.28;0.00
7200.00;10800.00;7200_to_10800;4;2.85;5;66;1168195444;20;20;1.43;68;0.67;12.28;879.70;7.39;0.89;86.56;11.62;0.00
7200.00;10800.00;7200_to_10800;75;3.06;0;77;117055114#0;0;0;3.06;0;1.40;6.41;468.84;7.42;0.89;42.61;5.75;0.00
