interval_begin;interval_end;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_speedRelative;edge_timeLoss;edge_traveltime;edge_waitingTime
0.00;3600.00;0.0;-0.13;0.0;-3.0;-1024105863;0.0;0.0;-0.13;-3.0;-0.04999999999999999;0.07000000000000028;-12.290000000000006;-0.11999999999999922;-0.020000000000000018;-2.289999999999999;0.06000000000000005;0.0
0.00;3600.00;0.0;-0.040000000000000036;0.0;-1.0;-1106583870;0.0;0.0;-0.040000000000000036;-1.0;-0.020000000000000004;-0.16000000000000014;-14.269999999999996;0.08000000000000007;0.010000000000000009;-2.7799999999999994;-0.129999999999999;0.0
0.00;3600.00;-1.0;-4.1299999999999955;0.0;-8.0;-1238600634#0;0.0;0.0;-4.1299999999999955;-7.0;-0.19999999999999996;0.020000000000000018;-7.86999999999999;-0.07000000000000028;-0.009999999999999898;-0.5;0.009999999999999995;0.0
0.00;3600.00;-1.0;27.340000000000003;0.0;-28.0;-13853658;0.0;0.0;27.340000000000003;-31.0;13.760000000000002;17.3;4159.34;-2.8499999999999996;-0.51;4437.32;17.339999999999996;4249.0
0.00;3600.00;0.0;-0.75;0.0;-13.0;-13853659#1;0.0;0.0;-0.75;-13.0;-0.3400000000000001;0.40000000000000036;-190.2199999999999;-0.1200000000000001;-0.020000000000000018;-21.629999999999995;0.3800000000000008;0.0
0.00;3600.00;0.0;-0.010000000000000009;0.0;0.0;-13853663;0.0;0.0;-0.010000000000000009;0.0;0.0;-0.370000000000001;-3.009999999999991;0.13999999999999968;0.010000000000000009;0.129999999999999;-0.3500000000000014;0.0
0.00;3600.00;-1.0;2.6799999999999997;0.0;66.0;-14118784#0;0.0;0.0;2.6799999999999997;67.0;1.27;0.14000000000000057;1010.9599999999999;-0.07000000000000028;-0.010000000000000009;135.44;0.05000000000000071;17.0
0.00;3600.00;0.0;3.47;0.0;73.0;-14118784#1;0.0;0.0;3.47;73.0;1.49;-1.0799999999999992;374.19;1.1400000000000006;0.13;69.67999999999999;-1.0899999999999999;0.0
0.00;3600.00;-1.0;0.050000000000000044;0.0;1.0;-14858868;0.0;0.0;0.050000000000000044;2.0;0.01999999999999999;0.08000000000000007;13.070000000000022;-0.04999999999999982;0.0;1.7700000000000014;0.07000000000000028;0.0
0.00;3600.00;0.0;0.09000000000000002;0.0;3.0;-150276003#0;0.0;0.0;0.09000000000000002;2.0;0.04000000000000001;0.22999999999999865;30.069999999999993;-0.13999999999999968;-0.020000000000000018;2.8999999999999986;0.23000000000000043;0.0
0.00;3600.00;0.0;0.06999999999999998;0.0;2.0;-150276003#1;0.0;0.0;0.06999999999999998;2.0;0.030000000000000013;-0.740000000000002;49.50999999999999;0.1999999999999993;0.020000000000000018;2.490000000000002;-0.7199999999999989;0.0
0.00;3600.00;-1.0;-0.16000000000000003;0.0;-4.0;-15089551;0.0;0.0;-0.16000000000000003;-3.0;-0.06999999999999998;0.23000000000000043;-25.010000000000005;-0.22999999999999954;-0.030000000000000027;-1.3500000000000014;0.21999999999999975;0.0
0.00;3600.00;-1.0;1.5499999999999998;0.0;33.0;-17073048#1;0.0;0.0;1.5499999999999998;33.0;0.6000000000000001;0.009999999999999787;103.0;0.0;0.0;13.229999999999997;0.010000000000000231;0.0
0.00;3600.00;0.0;4.49;0.0;39.0;-17670100#1;0.0;0.0;4.49;39.0;2.21;8.969999999999999;1422.4699999999998;-3.1500000000000004;-0.38;983.3000000000001;8.95;903.0
0.00;3600.00;0.0;6.23;0.0;39.0;-17670100#2;0.0;0.0;6.23;39.0;3.08;14.98;2037.5500000000002;-4.04;-0.49000000000000005;1586.0500000000002;14.900000000000002;1506.0
0.00;3600.00;0.0;0.3099999999999996;0.0;8.0;-231940830#2;0.0;0.0;0.3099999999999996;8.0;0.15000000000000013;-0.4499999999999993;193.26;0.09999999999999964;0.010000000000000009;15.579999999999984;-0.35999999999999943;-4.0
0.00;3600.00;0.0;0.6599999999999999;0.0;9.0;-236306864#4;0.0;0.0;0.6599999999999999;9.0;0.31999999999999995;1.9100000000000001;248.29999999999995;-0.6699999999999999;-0.08000000000000007;122.70000000000002;1.8499999999999996;50.0
0.00;3600.00;-1.0;0.08000000000000007;0.0;2.0;-237344387;0.0;0.0;0.08000000000000007;3.0;0.020000000000000018;-0.3999999999999986;10.270000000000039;0.16000000000000014;0.030000000000000027;-11.710000000000008;-0.39000000000000057;-18.0
0.00;3600.00;0.0;1.46;0.0;35.0;-244422544;0.0;0.0;1.46;36.0;0.7000000000000002;0.07000000000000028;570.8899999999999;-0.040000000000000036;0.0;71.05000000000001;0.10999999999999943;10.0
0.00;3600.00;0.0;0.22999999999999998;0.0;-1.0;-265113917;0.0;0.0;0.22999999999999998;-1.0;0.09999999999999987;0.8399999999999999;34.98000000000002;-0.6299999999999999;-0.07000000000000006;39.93000000000001;0.8199999999999994;25.0
0.00;3600.00;0.0;-0.7799999999999994;0.0;-13.0;-28575360;0.0;0.0;-0.7799999999999994;-13.0;-0.3600000000000003;0.07000000000000028;-156.05999999999995;-0.02999999999999936;-0.010000000000000009;-19.069999999999993;0.030000000000001137;0.0
0.00;3600.00;0.0;-0.4;0.0;-8.0;-31411680;0.0;0.0;-0.4;-8.0;-0.19;-0.6300000000000008;-110.75;0.33999999999999986;0.040000000000000036;-40.68;-0.5899999999999999;-24.0
0.00;3600.00;0.0;-0.3700000000000001;0.0;-7.0;-31411842;0.0;0.0;-0.3700000000000001;-7.0;-0.17999999999999994;0.21000000000000085;-101.56000000000006;-0.05999999999999961;-0.010000000000000009;-3.3400000000000034;0.17999999999999972;0.0
0.00;3600.00;0.0;-0.030000000000000006;0.0;-1.0;-31445160#0;0.0;0.0;-0.030000000000000006;-1.0;-0.009999999999999998;0.9399999999999995;-13.95;-0.46999999999999975;-0.05999999999999994;-2.12;0.8599999999999994;0.0
0.00;3600.00;0.0;1.34;0.0;9.0;-31445160#1;0.0;0.0;1.34;9.0;0.66;28.58;543.88;-4.6;-0.56;402.63;28.130000000000003;381.0
0.00;3600.00;-1.0;1.37;0.0;24.0;-31519076;0.0;0.0;1.37;26.0;0.6699999999999999;-1.4500000000000028;877.9200000000001;0.16999999999999993;0.030000000000000027;112.58999999999997;-1.3100000000000023;-3.0
0.00;3600.00;0.0;0.15;0.0;4.0;-327412184;0.0;0.0;0.15;4.0;0.06999999999999999;0.00999999999999801;66.41999999999999;-0.009999999999999787;0.0;6.529999999999999;-0.009999999999999787;0.0
0.00;3600.00;0.0;-0.13;0.0;-3.0;-33301560;0.0;0.0;-0.13;-3.0;-0.05000000000000002;0.040000000000000036;-11.469999999999999;-0.0600000000000005;0.0;-2.2199999999999998;0.040000000000000036;0.0
0.00;3600.00;0.0;-0.1899999999999995;0.0;-4.0;-34065519;0.0;0.0;-0.1899999999999995;-4.0;-0.08000000000000007;0.17999999999999972;-21.670000000000073;-0.08999999999999986;-0.010000000000000009;2.75;0.14999999999999947;2.0
0.00;3600.00;0.0;0.77;0.0;13.0;-36786444#2;0.0;0.0;0.77;13.0;0.3599999999999999;0.4399999999999995;153.61;-0.27000000000000046;-0.030000000000000027;56.78;0.41000000000000014;7.0
0.00;3600.00;0.0;0.3700000000000001;0.0;10.0;-36786445#2;0.0;0.0;0.17999999999999994;10.0;0.08000000000000007;-0.16000000000000014;67.97000000000003;0.14000000000000057;0.020000000000000018;0.7999999999999972;-0.14999999999999947;-10.0
0.00;3600.00;0.0;-0.9199999999999999;0.0;-13.0;-400062405;0.0;0.0;-0.9199999999999999;-12.0;-0.3999999999999999;-0.08000000000000007;-98.78999999999996;0.04999999999999982;0.0;-26.950000000000003;-0.07000000000000028;-9.0
0.00;3600.00;0.0;-0.4999999999999999;0.0;-14.0;-40493501#2;0.0;0.0;-0.4999999999999999;-14.0;-0.24000000000000005;0.6999999999999993;-212.78000000000003;-0.3100000000000005;-0.040000000000000036;-13.130000000000003;0.6800000000000015;0.0
0.00;3600.00;0.0;-0.03;0.0;-1.0;-40493501#3;0.0;0.0;-0.03;-1.0;-0.010000000000000009;0.6799999999999997;-17.25999999999999;-0.2599999999999998;-0.029999999999999916;-1.2599999999999998;0.6699999999999982;0.0
0.00;3600.00;0.0;-0.030000000000000027;0.0;-1.0;-40493501#4;0.0;0.0;-0.030000000000000027;-1.0;-0.020000000000000004;0.23000000000000043;-6.149999999999999;-0.25;-0.030000000000000027;-0.7999999999999998;0.22999999999999954;0.0
0.00;3600.00;0.0;0.52;0.0;-1.0;-414404581;0.0;0.0;0.52;-1.0;0.25;1.54;62.31;-0.96;-0.12;67.08000000000001;1.4799999999999995;34.0
0.00;3600.00;0.0;0.3600000000000001;0.0;9.0;-450925440;0.0;0.0;0.3600000000000001;9.0;0.16000000000000003;-0.10000000000000053;49.79000000000002;0.1200000000000001;0.020000000000000018;0.38000000000000256;-0.09999999999999964;0.0
0.00;3600.00;0.0;16.9;-1.0;0.0;-4726710#1;0.0;0.0;16.9;-8.0;8.459999999999999;47.260000000000005;3422.14;-3.25;-0.5800000000000001;3471.2599999999998;47.269999999999996;3386.0
0.00;3600.00;0.0;0.41999999999999993;0.0;-7.0;-4726711#0;0.0;0.0;0.41999999999999993;-7.0;0.20999999999999996;14.439999999999998;191.29000000000002;-3.42;-0.41000000000000003;295.61;14.32;301.0
0.00;3600.00;0.0;-0.15999999999999992;0.0;-4.0;-4726711#1;0.0;0.0;-0.15999999999999992;-4.0;-0.07;0.129999999999999;-46.72;-0.08000000000000007;-0.010000000000000009;-6.039999999999999;0.16000000000000014;0.0
0.00;3600.00;-1.0;-0.5299999999999999;0.0;-14.0;-4730648#1;0.0;0.0;-0.5299999999999999;-13.0;-0.24999999999999994;0.1999999999999993;-272.52;-0.08000000000000007;-0.010000000000000009;-24.25;0.21000000000000085;0.0
0.00;3600.00;-1.0;-0.81;0.0;-15.0;-4730648#2;0.0;0.0;-0.81;-14.0;-0.27;0.030000000000000027;-27.309999999999995;-0.1200000000000001;-0.010000000000000009;-1.9699999999999998;0.010000000000000009;0.0
0.00;3600.00;0.0;0.6200000000000001;0.0;10.0;-47446166;0.0;0.0;0.6200000000000001;10.0;0.2300000000000001;0.04999999999999982;31.709999999999994;-0.1200000000000001;-0.010000000000000009;7.359999999999999;0.040000000000000036;0.0
0.00;3600.00;0.0;19.880000000000003;0.0;42.0;-47895849#1;0.0;0.0;19.880000000000003;32.0;9.889999999999999;42.78;7991.789999999999;-2.28;-0.41;7191.259999999999;42.7;6734.0
0.00;3600.00;-1.0;0.7199999999999998;0.0;13.0;-47895849#2;0.0;0.0;0.7199999999999998;14.0;0.31000000000000005;-0.22000000000000064;93.39999999999998;0.1200000000000001;0.020000000000000018;4.170000000000016;-0.17999999999999972;-10.0
0.00;3600.00;0.0;0.5499999999999998;0.0;8.0;-47896065;0.0;0.0;0.5499999999999998;8.0;0.25;0.07000000000000028;127.50999999999999;-0.019999999999999574;-0.010000000000000009;35.55000000000001;0.05999999999999872;0.0
0.00;3600.00;-2.0;38.61;0.0;1.0;-507534348#1;0.0;0.0;38.61;-1.0;18.16;20.950000000000003;5175.699999999999;-1.62;-0.19;5194.5;18.67;4820.0
0.00;3600.00;0.0;12.660000000000002;0.0;125.0;-510702678#1;0.0;0.0;12.660000000000002;125.0;6.1499999999999995;2.6199999999999974;3556.9399999999996;-0.33999999999999986;-0.03999999999999998;2291.28;2.789999999999999;1533.0
0.00;3600.00;0.0;-0.08999999999999986;0.0;-2.0;-524150326#0;0.0;0.0;-0.08999999999999986;-2.0;-0.029999999999999805;0.0;-18.120000000000005;0.0;0.0;-0.5999999999999943;0.0;0.0
0.00;3600.00;0.0;2.8899999999999997;0.0;-2.0;-524150333#1;0.0;0.0;2.8899999999999997;-7.0;1.44;16.270000000000003;1297.84;-3.4400000000000004;-0.41;1353.1;16.23;1342.0
0.00;3600.00;-7.0;-0.29000000000000004;0.0;-7.0;-524150338#1;0.0;0.0;-0.1499999999999999;0.0;-0.06000000000000005;0.0;-36.70999999999998;0.009999999999999787;0.010000000000000009;-4.010000000000002;-0.009999999999999787;0.0
0.00;3600.00;0.0;-0.3500000000000001;0.0;-8.0;-524150347#1;0.0;0.0;-0.3500000000000001;-9.0;-0.16999999999999993;0.03999999999999915;-116.48000000000002;-0.019999999999999574;0.0;-12.129999999999995;0.03999999999999915;0.0
0.00;3600.00;0.0;-0.15000000000000036;0.0;-4.0;-5450858#1;0.0;0.0;-0.15000000000000036;-4.0;-0.07000000000000006;0.8499999999999979;-60.159999999999854;-0.13999999999999968;-0.020000000000000018;3.3700000000000045;0.879999999999999;-5.0
0.00;3600.00;-1.0;0.23999999999999977;0.0;6.0;-628755543;0.0;0.0;0.23999999999999977;7.0;0.1100000000000001;-0.019999999999999574;41.129999999999995;0.020000000000000462;0.0;0.30000000000000426;0.03000000000000025;0.0
0.00;3600.00;0.0;1.0999999999999996;0.0;21.0;-628755544#4;0.0;0.0;1.0999999999999996;21.0;0.5299999999999998;-0.48999999999999844;548.5600000000002;0.09000000000000075;0.010000000000000009;177.90999999999997;-0.45000000000000284;75.0
0.00;3600.00;0.0;0.81;0.0;15.0;-628755546#4;0.0;0.0;0.81;15.0;0.3699999999999999;-0.1899999999999995;125.81999999999994;0.10999999999999943;0.010000000000000009;37.78999999999999;-0.11999999999999922;-3.0
0.00;3600.00;0.0;0.6600000000000001;0.0;13.0;-628755547#5;0.0;0.0;0.6600000000000001;13.0;0.31000000000000005;1.8099999999999952;536.26;-0.3799999999999999;-0.04999999999999993;163.02;1.4199999999999982;32.0
0.00;3600.00;0.0;0.41000000000000014;0.0;10.0;-628757206#2;0.0;0.0;0.41000000000000014;10.0;0.19999999999999996;0.16000000000000014;157.0999999999999;-0.07999999999999918;-0.010000000000000009;22.120000000000005;0.15000000000000036;0.0
0.00;3600.00;0.0;-0.6200000000000001;0.0;-3.0;-70724345;0.0;0.0;-0.6200000000000001;-3.0;-0.30000000000000027;-1.2799999999999976;-182.17000000000007;0.18999999999999995;0.020000000000000018;-147.73000000000002;-1.1799999999999997;-103.0
0.00;3600.00;0.0;8.35;0.0;147.0;-781742860#0;0.0;0.0;8.35;144.0;4.029999999999999;1.1600000000000001;3544.3;-0.2599999999999998;-0.030000000000000027;1363.14;1.2699999999999996;556.0
0.00;3600.00;-2.0;8.98;0.0;148.0;-781742860#1;0.0;0.0;8.98;148.0;4.14;0.3899999999999988;1452.93;-0.21999999999999975;-0.020000000000000018;559.75;0.4299999999999997;158.0
0.00;3600.00;0.0;9.25;0.0;166.0;-781742860#3;0.0;0.0;9.25;164.0;4.130000000000001;-0.2699999999999996;1318.16;0.16999999999999993;0.020000000000000018;419.64;-0.2400000000000002;84.0
0.00;3600.00;0.0;7.76;0.0;168.0;-781742860#4;0.0;0.0;7.76;166.0;3.72;1.1199999999999974;3386.87;-0.3799999999999999;-0.050000000000000044;835.0899999999999;1.1400000000000006;199.0
0.00;3600.00;-3.0;-0.5;0.0;-12.0;-832487280;0.0;0.0;-0.5;-9.0;-0.22999999999999998;0.129999999999999;-94.74000000000001;-0.1200000000000001;-0.020000000000000018;-11.990000000000002;0.1299999999999999;0.0
0.00;3600.00;0.0;2.3700000000000006;0.0;60.0;-832629331#0;0.0;0.0;2.3700000000000006;59.0;1.13;0.35999999999999943;1021.3000000000001;-0.16000000000000014;-0.020000000000000018;123.98999999999998;0.34999999999999964;0.0
0.00;3600.00;0.0;-0.48999999999999977;0.0;-7.0;-8382447#0;0.0;0.0;-0.48999999999999977;-7.0;-0.1499999999999999;-0.030000000000000027;-16.27000000000001;0.1299999999999999;0.010000000000000009;-3.5600000000000005;-0.020000000000000018;0.0
0.00;3600.00;0.0;-0.2599999999999998;0.0;-9.0;-8382447#3;0.0;0.0;-0.2599999999999998;-9.0;-0.1299999999999999;0.46999999999999886;-92.22000000000003;-0.23000000000000043;-0.030000000000000027;18.47999999999999;0.4499999999999993;17.0
0.00;3600.00;0.0;0.89;0.0;23.0;-8384914;0.0;0.0;0.89;23.0;0.41;-0.6999999999999993;247.12;0.45999999999999996;0.06000000000000005;21.48;-0.7100000000000009;0.0
0.00;3600.00;0.0;-0.1599999999999997;0.0;-3.0;-875772621#0;0.0;0.0;-0.1599999999999997;-3.0;-0.07000000000000006;-0.509999999999998;-149.69000000000005;0.10000000000000053;0.010000000000000009;-42.75999999999999;-0.509999999999998;0.0
0.00;3600.00;0.0;0.6099999999999999;0.0;13.0;-900443644#2;0.0;0.0;0.6099999999999999;13.0;0.2599999999999999;0.07000000000000028;57.54999999999998;-0.11000000000000032;-0.020000000000000018;8.010000000000002;0.050000000000000266;0.0
0.00;3600.00;0.0;116.91999999999999;-2.0;0.0;-96016135;0.0;0.0;116.91999999999999;-3.0;26.46;21.490000000000002;951.1999999999999;-2.5100000000000002;-0.46;955.6099999999999;;957.0
0.00;3600.00;0.0;0.29000000000000004;0.0;11.0;1024105863;0.0;0.0;0.29000000000000004;11.0;0.1299999999999999;-0.3700000000000001;26.930000000000007;0.5800000000000001;0.06999999999999995;-15.18;-0.020000000000000018;-14.0
0.00;3600.00;0.0;0.17999999999999994;0.0;5.0;1041085657;0.0;0.0;0.17999999999999994;5.0;0.08999999999999997;-0.25;77.00999999999999;0.1200000000000001;0.010000000000000009;4.68;-0.120000000000001;-2.0
0.00;3600.00;-9.0;-0.33999999999999986;0.0;-9.0;1053478472#3;0.0;0.0;-0.33999999999999986;0.0;-0.15999999999999992;-0.120000000000001;-221.37000000000012;0.040000000000000036;0.010000000000000009;-21.510000000000005;-0.11999999999999744;0.0
0.00;3600.00;0.0;0.0;0.0;0.0;107118812;0.0;0.0;0.0;0.0;0.0;-0.08999999999999986;-0.5600000000000023;0.040000000000000036;0.010000000000000009;0.5700000000000003;-0.040000000000000924;0.0
0.00;3600.00;0.0;-0.020000000000000018;0.0;-19.0;1091652283;-6.0;-6.0;-0.020000000000000018;-21.0;0.0;2.4800000000000004;-14.079999999999927;-2.26;-0.15999999999999992;195.39;2.450000000000001;177.0
0.00;3600.00;0.0;48.58;0.0;-44.0;1091652430;6.0;6.0;16.189999999999998;-49.0;7.2299999999999995;38.5;6470.360000000001;-1.8199999999999998;-0.13;6623.14;32.629999999999995;6301.0
0.00;3600.00;-1.0;0.31000000000000005;0.0;11.0;109398805;0.0;0.0;0.31000000000000005;10.0;0.15000000000000013;0.26000000000000156;226.51999999999998;-0.16999999999999993;-0.010000000000000009;62.06999999999999;0.240000000000002;8.0
0.00;3600.00;0.0;0.03;0.0;1.0;1106583870;0.0;0.0;0.03;1.0;0.009999999999999995;-0.5299999999999994;9.0;0.3299999999999992;0.040000000000000036;-1.5200000000000005;-0.5500000000000007;0.0
0.00;3600.00;0.0;0.8799999999999999;0.0;22.0;1111106315;0.0;0.0;0.8799999999999999;21.0;0.41000000000000003;-0.13000000000000078;232.64;0.07000000000000028;0.010000000000000009;29.83;-0.16999999999999993;3.0
0.00;3600.00;0.0;0.040000000000000036;0.0;1.0;1111110395;0.0;0.0;0.040000000000000036;1.0;0.009999999999999953;-0.16999999999999993;12.069999999999993;0.08000000000000007;0.010000000000000009;0.10000000000000142;-0.15000000000000036;0.0
0.00;3600.00;0.0;-0.2999999999999998;0.0;-5.0;111691945;0.0;0.0;-0.2999999999999998;-5.0;-0.10999999999999999;0.17999999999999972;-18.24000000000001;-0.20000000000000018;-0.030000000000000027;-3.3000000000000007;0.18000000000000016;0.0
0.00;3600.00;-2.0;-0.019999999999999907;0.0;0.0;1150906866;0.0;0.0;-0.019999999999999907;2.0;-0.010000000000000009;-0.33999999999999986;-7.170000000000016;0.17999999999999972;0.020000000000000018;-3.230000000000004;-0.34999999999999964;0.0
0.00;3600.00;0.0;-3.8699999999999997;0.0;-84.0;1156329248;0.0;0.0;-3.8699999999999997;-84.0;-1.69;-0.28000000000000025;-529.57;0.33000000000000007;0.040000000000000036;-64.18;-0.25;-1.0
0.00;3600.00;0.0;0.08000000000000007;0.0;3.0;1156337042;0.0;0.0;0.08000000000000007;3.0;0.030000000000000027;-0.21000000000000085;23.960000000000036;0.1200000000000001;0.010000000000000009;-7.400000000000006;-0.1999999999999993;0.0
0.00;3600.00;0.0;2.84;0.0;72.0;1168195444;12.0;12.0;1.42;69.0;0.67;0.20999999999999908;878.85;-0.1200000000000001;-0.010000000000000009;98.17;0.1899999999999995;0.0
0.00;3600.00;-27.0;-1.08;0.0;-27.0;117055114#0;0.0;0.0;-1.08;0.0;-0.49;0.0600000000000005;-165.89;-0.0600000000000005;-0.010000000000000009;-14.689999999999998;0.040000000000000036;0.0
0.00;3600.00;-1.0;0.0;0.0;18.0;117055115;0.0;0.0;0.0;19.0;0.40000000000000036;0.010000000000000009;14.460000000000008;-0.04999999999999982;-0.009999999999999898;2.490000000000002;0.0;0.0
0.00;3600.00;0.0;60.989999999999995;-5.0;0.0;1188284582#2;-20.0;-20.0;30.490000000000002;-23.0;14.969999999999999;553.74;21506.89;-0.6;-0.04;21625.920000000002;507.90999999999997;21255.0
0.00;3600.00;-25.0;-0.56;0.0;-27.0;1196782590#0;0.0;0.0;-0.28;0.0;-0.13;0.10000000000000142;-362.60000000000014;-0.08000000000000007;-0.010000000000000009;-23.210000000000008;0.10999999999999943;0.0
0.00;3600.00;0.0;0.23;0.0;6.0;1198625656;0.0;0.0;0.23;6.0;0.09999999999999999;-2.75;49.87;1.54;0.18999999999999995;2.759999999999998;-2.59;-2.0
0.00;3600.00;-1.0;-1.0099999999999998;0.0;-25.0;1198625658;0.0;0.0;-1.0099999999999998;-24.0;-0.48;-0.1700000000000017;-527.23;0.0600000000000005;0.010000000000000009;-50.67999999999998;-0.16000000000000014;0.0
0.00;3600.00;0.0;-0.09000000000000341;0.0;0.0;1238600634#0;0.0;0.0;-0.09000000000000341;0.0;0.0;0.0;-0.1700000000000017;0.010000000000000675;0.0;-0.14000000000000057;0.0;0.0
0.00;3600.00;0.0;0.71;0.0;8.0;13430690#0;0.0;0.0;0.71;8.0;0.32999999999999996;0.019999999999999574;106.32999999999998;0.0;0.0;41.75;0.07000000000000028;25.0
0.00;3600.00;0.0;-1.27;0.0;-55.0;13548014;0.0;0.0;-1.27;-55.0;-0.6199999999999999;0.07000000000000028;-930.2900000000002;-0.05000000000000071;0.0;-94.94999999999999;0.07000000000000028;0.0
0.00;3600.00;0.0;0.6299999999999999;0.0;-1.0;136174723;0.0;0.0;0.6299999999999999;-2.0;0.30999999999999994;21.18;256.31;-4.369999999999999;-0.52;273.03000000000003;21.110000000000003;273.0
0.00;3600.00;0.0;1.5;0.0;0.0;13654453;28.0;28.0;0.75;0.0;0.38;30.339999999999996;2548.0;-5.14;-0.37;2549.56;30.25999999999999;2409.0
0.00;3600.00;-1.0;1.04;0.0;26.0;137238867#0;0.0;0.0;1.04;27.0;0.5;-0.5;709.9900000000002;0.1200000000000001;0.009999999999999898;147.87;-0.5300000000000011;48.0
0.00;3600.00;-1.0;3.1799999999999997;0.0;47.0;137238867#2;0.0;0.0;3.1799999999999997;49.0;1.2299999999999995;0.0;204.33999999999992;0.0;0.0;84.60000000000002;-0.020000000000000018;-3.0
0.00;3600.00;0.0;-1.8499999999999999;0.0;-42.0;13853655#0;0.0;0.0;-1.8499999999999999;-42.0;-0.85;-0.8399999999999999;-388.86;0.71;0.08000000000000007;-71.14;-0.7700000000000005;-1.0
0.00;3600.00;-1.0;-1.6;0.0;-33.0;13853655#1;0.0;0.0;-1.6;-32.0;-0.6200000000000001;0.07000000000000028;-100.60999999999999;-0.17999999999999972;-0.020000000000000018;-12.34;0.020000000000000018;0.0
0.00;3600.00;0.0;-1.26;0.0;-32.0;13853655#2;0.0;0.0;-1.26;-32.0;-0.5900000000000001;-0.10999999999999943;-418.60999999999996;0.0699999999999994;0.010000000000000009;-45.160000000000004;-0.09999999999999964;0.0
0.00;3600.00;0.0;-3.1899999999999995;0.0;-46.0;13853658;0.0;0.0;-3.1899999999999995;-46.0;-1.4299999999999997;-0.7699999999999996;-485.73;0.3700000000000001;0.07000000000000006;-84.55999999999999;-0.6699999999999999;-8.0
0.00;3600.00;0.0;2.42;0.0;38.0;13853659#0;0.0;0.0;2.42;38.0;1.1400000000000001;0.0;628.2000000000003;0.0;0.0;113.74000000000001;0.009999999999999787;10.0
0.00;3600.00;0.0;0.38;0.0;3.0;13853661#0;0.0;0.0;0.38;3.0;0.18999999999999997;9.21;167.26999999999998;-2.9000000000000004;-0.35;125.23;8.959999999999999;111.0
0.00;3600.00;-1.0;8.34;0.0;-12.0;13853661#1;0.0;0.0;8.34;-14.0;4.219999999999999;15.040000000000001;944.67;-1.81;-0.21;1010.13;14.959999999999999;1010.0
0.00;3600.00;0.0;0.03;0.0;1.0;13853663;0.0;0.0;0.03;1.0;0.019999999999999997;-1.259999999999998;17.43;0.4400000000000004;0.050000000000000044;1.9699999999999998;-1.2199999999999989;0.0
0.00;3600.00;0.0;0.0;0.0;-17.0;14108346;0.0;0.0;0.0;-17.0;5.52;4.02;414.84000000000003;-2.66;-0.19;421.55000000000007;4.06;427.04
0.00;3600.00;-1.0;0.0;0.0;-79.0;14108392;0.0;0.0;0.0;-79.0;9.610000000000001;4.99;760.81;-2.46;-0.17;791.2400000000001;5.05;828.53
0.00;3600.00;0.0;8.19;0.0;8.0;14118780#0;0.0;0.0;8.19;8.0;0.16;0.010000000000000009;5.89;-0.09999999999999964;-0.010000000000000009;0.42000000000000015;0.0;0.0
0.00;3600.00;0.0;-7.090000000000002;0.0;-37.0;14118780#1;0.0;0.0;-7.090000000000002;-37.0;-0.7399999999999999;-0.020000000000000018;-33.720000000000006;0.10000000000000053;0.010000000000000009;-5.09;0.0;0.0
0.00;3600.00;0.0;-28.470000000000006;0.0;-35.0;14118780#2;0.0;0.0;-28.470000000000006;-35.0;-0.7;-0.010000000000000009;-26.639999999999993;0.05999999999999961;0.010000000000000009;-4.26;0.0;0.0
0.00;3600.00;0.0;39.98000000000002;0.0;35.0;14118780#3;0.0;0.0;39.98000000000002;35.0;0.78;0.0;29.230000000000004;-0.019999999999999574;0.0;4.530000000000001;0.0;0.0
0.00;3600.00;0.0;4.109999999999999;0.0;25.0;14118780#4;0.0;0.0;4.109999999999999;25.0;0.55;0.030000000000000027;27.22;-0.1900000000000004;-0.029999999999999916;3.0600000000000005;0.0;0.0
0.00;3600.00;0.0;32.82;0.0;25.0;14118780#5;0.0;0.0;32.82;25.0;0.63;-0.020000000000000018;23.63;0.14000000000000057;0.020000000000000018;3.87;0.0;0.0
0.00;3600.00;0.0;0.06;0.0;2.0;14118783;0.0;0.0;0.06;2.0;0.03;-0.879999999999999;30.879999999999995;0.33999999999999986;0.040000000000000036;2.8099999999999987;-0.8399999999999999;0.0
0.00;3600.00;-1.0;1.25;0.0;-3.0;14118784#0;0.0;0.0;1.25;-1.0;0.63;42.82;471.28000000000003;-5.529999999999999;-0.66;496.89;42.550000000000004;493.0
0.00;3600.00;0.0;-0.29000000000000004;0.0;-7.0;14118784#1;0.0;0.0;-0.29000000000000004;-7.0;-0.12000000000000005;0.3799999999999999;-30.989999999999995;-0.41000000000000014;-0.050000000000000044;-1.9499999999999993;0.3199999999999994;0.0
0.00;3600.00;0.0;0.43000000000000005;0.0;10.0;14118785#0;0.0;0.0;0.43000000000000005;10.0;0.19;-0.20000000000000107;78.08;0.15999999999999925;0.019999999999999907;11.369999999999997;-0.20000000000000018;0.0
0.00;3600.00;0.0;0.44000000000000006;0.0;10.0;14118785#1;0.0;0.0;0.44000000000000006;10.0;0.21000000000000002;0.22000000000000064;153.98;-0.09999999999999964;-0.010000000000000009;30.79;0.14999999999999858;4.0
