interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_speedRelative;edge_timeLoss;edge_traveltime;edge_waitingTime
28800.00;32400.00;28800_to_32400;1;1.46;3;27;16233735#0;0;0;1.46;29;0.66;10.33;306.52;6.15;0.74;63.33;9.06;0.00
28800.00;32400.00;28800_to_32400;0;176.03;3;48;17073048#0;4;4;88.02;25;33.71;401.14;11888.58;0.06;0.01;11801.75;299.50;11424.00
28800.00;32400.00;28800_to_32400;2;126.99;5;36;17670100#1;0;0;126.99;39;63.23;1422.38;40125.98;0.07;0.01;39791.60;1407.61;38375.00
28800.00;32400.00;28800_to_32400;1;132.11;1;56;17670100#2;0;0;132.11;53;65.56;1483.47;43119.11;0.06;0.01;42773.90;1481.72;41197.00
28800.00;32400.00;28800_to_32400;0;5.99;2;83;180020059#0;0;0;5.99;85;2.90;21.58;1829.42;4.16;0.50;897.77;20.81;715.00
28800.00;32400.00;28800_to_32400;2;13.71;2;96;180020059#1;0;0;13.71;96;6.61;22.09;2157.42;2.21;0.26;1572.50;21.27;1448.00
28800.00;32400.00;28800_to_32400;0;4.91;0;83;180020059#2;0;0;4.91;83;1.93;3.84;318.86;6.00;0.72;84.65;3.12;38.00
28800.00;32400.00;28800_to_32400;0;133.33;0;31;180022161;0;0;133.33;29;70.15;898.95;14312.20;0.03;0.01;14223.99;856.84;14008.00
28800.00;32400.00;28800_to_32400;2;1.61;1;23;180156396#0;0;0;1.61;22;0.73;8.88;211.19;4.68;0.56;94.15;7.81;41.00
28800.00;32400.00;28800_to_32400;3;1.85;0;47;180156396#1;0;0;1.85;44;0.89;18.62;874.62;7.31;0.88;87.61;17.92;0.00
28800.00;32400.00;28800_to_32400;1;21.73;1;127;181218814#0;0;0;21.73;112;10.75;154.53;18336.79;1.55;0.19;14911.42;144.62;13480.00
28800.00;32400.00;28800_to_32400;2;71.64;0;112;181218814#1;0;0;71.64;108;25.20;35.33;3886.39;0.57;0.07;3619.70;22.42;3398.00
28800.00;32400.00;28800_to_32400;1;93.16;2;108;181218814#2;0;0;93.16;107;25.40;27.13;2914.49;0.50;0.06;2736.39;26.15;2597.00
28800.00;32400.00;28800_to_32400;1;133.33;0;66;183251547;0;0;133.33;64;66.86;2524.23;32276.32;0.03;0.00;32164.92;2496.01;31454.00
28800.00;32400.00;28800_to_32400;1;2.96;0;37;183370113#0.12;0;0;1.48;36;0.35;1.31;48.34;7.27;0.87;4.67;0.63;0.00
28800.00;32400.00;28800_to_32400;0;54.40;4;20;183370113#0.38;0;0;54.40;18;27.15;510.48;10622.60;0.12;0.01;10465.56;492.32;10189.00
28800.00;32400.00;28800_to_32400;0;127.43;0;32;183370113#2;0;0;127.43;30;63.30;1381.04;32342.67;0.05;0.01;32123.77;1345.99;31097.00
28800.00;32400.00;28800_to_32400;1;130.06;0;19;183370113#3;0;0;130.06;19;64.99;2509.27;35167.35;0.03;0.00;35032.60;2411.40;34298.96
28800.00;32400.00;28800_to_32400;1;69.39;3;35;19846377#0;0;0;69.39;32;34.56;639.55;19905.12;0.13;0.02;19575.70;627.44;18928.00
28800.00;32400.00;28800_to_32400;2;59.47;1;35;19846527#0;0;0;59.47;33;29.06;596.01;21161.73;0.17;0.02;20711.02;573.72;19941.00
28800.00;32400.00;28800_to_32400;0;132.92;1;46;19846527#1;0;0;132.92;39;65.27;2688.14;82923.30;0.07;0.01;82248.27;2650.61;77710.00
28800.00;32400.00;28800_to_32400;0;2.74;0;25;21766158#0;0;0;2.74;25;1.25;10.58;261.16;2.98;0.36;162.41;9.55;105.00
28800.00;32400.00;28800_to_32400;1;132.26;1;70;220137286#0;0;0;132.26;68;62.78;1681.00;56940.23;0.07;0.01;56426.49;1583.46;54168.00
28800.00;32400.00;28800_to_32400;0;133.33;1;46;220137286#2;0;0;133.33;46;63.15;465.31;10665.65;0.05;0.01;10604.18;452.48;10410.00
28800.00;32400.00;28800_to_32400;1;4.43;3;18;231483312;0;0;4.43;20;2.18;48.02;993.26;1.40;0.17;822.97;47.03;773.00
28800.00;32400.00;28800_to_32400;1;107.75;2;11;231483313;0;0;107.75;11;53.86;1998.04;22668.53;0.03;0.00;22583.48;1862.96;22158.00
28800.00;32400.00;28800_to_32400;1;128.22;3;48;231483339#0;0;0;128.22;50;63.92;1869.22;53825.93;0.07;0.01;53398.70;1866.19;51443.00
28800.00;32400.00;28800_to_32400;1;133.06;0;72;23179512#0;0;0;133.06;72;66.50;5720.17;68131.51;0.03;0.00;67921.76;5657.03;66243.00
28800.00;32400.00;28800_to_32400;2;33.33;1;77;231940830#0;0;0;33.33;66;16.62;287.60;20682.17;0.62;0.07;19160.34;286.30;18283.00
28800.00;32400.00;28800_to_32400;0;132.02;2;48;231945290#0;0;0;132.02;50;65.41;1278.75;20089.33;0.04;0.00;20000.16;1224.85;19547.00
28800.00;32400.00;28800_to_32400;0;133.33;0;87;231945290#2;0;0;133.33;87;64.38;1581.46;37889.19;0.05;0.01;37654.20;1435.77;36376.68
28800.00;32400.00;28800_to_32400;0;133.33;0;63;231945290#3;0;0;133.33;62;66.53;1278.42;21746.65;0.04;0.00;21648.56;1257.56;21117.06
28800.00;32400.00;28800_to_32400;1;0.48;1;12;231945290#4;0;0;0.48;12;0.23;11.74;146.72;7.66;0.92;14.63;11.02;0.00
28800.00;32400.00;28800_to_32400;0;5.85;3;4;231945290#5;0;0;5.85;7;2.91;175.84;1156.37;0.34;0.04;1109.98;171.07;1088.00
28800.00;32400.00;28800_to_32400;2;100.01;1;93;236306864#0;0;0;100.01;94;49.79;422.95;37130.06;0.26;0.03;35981.11;419.29;33998.00
28800.00;32400.00;28800_to_32400;1;130.19;2;54;237344387;0;0;130.19;54;64.98;691.34;17847.95;0.06;0.01;17638.93;670.69;17321.00
28800.00;32400.00;28800_to_32400;1;126.82;2;39;239889169;0;0;126.82;38;63.34;2217.34;47149.45;0.05;0.01;46864.28;2175.95;45502.00
28800.00;32400.00;28800_to_32400;0;131.22;6;67;244422544;0;0;131.22;69;64.79;1510.01;50763.97;0.07;0.01;50301.82;1505.40;48475.00
28800.00;32400.00;28800_to_32400;0;0.09;2;0;258274084;0;0;0.09;2;0.04;8.63;15.59;6.11;0.73;3.59;7.92;0.00
28800.00;32400.00;28800_to_32400;1;121.75;0;38;265113917;0;0;121.75;37;60.78;576.35;19109.49;0.08;0.01;18911.71;565.44;18541.00
28800.00;32400.00;28800_to_32400;0;115.04;2;22;265117578;0;0;115.04;16;57.10;3630.96;62877.47;0.04;0.01;62536.66;3557.17;60647.00
28800.00;32400.00;28800_to_32400;0;121.17;3;27;28275167;0;0;121.17;28;59.59;899.28;21016.28;0.06;0.01;20853.09;897.51;19642.00
28800.00;32400.00;28800_to_32400;0;129.82;4;29;28575360;0;0;129.82;31;63.88;1106.77;25853.39;0.05;0.01;25594.52;1079.20;25020.00
28800.00;32400.00;28800_to_32400;1;9.10;0;16;29000804.26;0;0;9.10;14;4.53;163.04;2584.47;0.51;0.06;2425.52;160.76;2348.00
28800.00;32400.00;28800_to_32400;2;130.36;7;56;29023713;0;0;130.36;61;65.13;1963.99;119411.88;0.13;0.02;117475.23;1959.63;109869.00
28800.00;32400.00;28800_to_32400;49;2.01;0;49;30239233#0;0;0;2.01;0;0.92;6.09;286.34;7.31;0.88;26.24;5.41;0.00
28800.00;32400.00;28800_to_32400;3;0.10;0;3;307372337#0;0;0;0.05;0;0.02;4.30;10.00;7.42;0.89;1.20;3.63;0.00
28800.00;32400.00;28800_to_32400;1;31.30;3;34;31389747;0;0;31.30;41;15.48;115.27;3796.87;0.34;0.04;3635.50;116.60;3467.00
28800.00;32400.00;28800_to_32400;0;0.40;7;0;31389787#2;0;0;0.40;7;0.19;6.20;36.04;4.87;0.59;17.04;5.61;0.00
28800.00;32400.00;28800_to_32400;2;9.33;2;59;31411680;0;0;9.33;59;4.59;42.41;2546.87;1.91;0.23;1947.58;41.42;1761.00
28800.00;32400.00;28800_to_32400;0;79.66;62;1;31411842;0;0;79.66;55;39.77;398.56;21615.38;0.20;0.04;20842.42;395.23;20200.00
28800.00;32400.00;28800_to_32400;1;0.19;0;2;31412878;0;0;0.19;1;0.09;54.34;107.45;2.99;0.54;45.84;51.78;32.00
28800.00;32400.00;28800_to_32400;1;263.79;1;292;31427257#0;7;7;131.89;210;59.52;2380.80;38251.07;0.02;0.00;38199.27;2157.98;37793.00
28800.00;32400.00;28800_to_32400;0;228.20;6;290;31427257#2;13;13;114.10;106;56.71;3135.58;85947.86;0.03;0.00;85733.40;3128.16;84565.00
28800.00;32400.00;28800_to_32400;2;266.67;4;110;31427257#3;3;3;133.33;90;52.84;708.60;17069.42;0.03;0.00;17032.34;663.72;16846.00
28800.00;32400.00;28800_to_32400;2;219.09;2;183;31427257#4;9;9;109.54;118;54.03;2642.54;110128.90;0.05;0.00;109696.18;2665.02;108323.00
28800.00;32400.00;28800_to_32400;2;185.79;0;133;31427257#7;16;16;92.90;61;45.79;2142.47;91452.52;0.07;0.00;91009.24;2118.37;88816.00
28800.00;32400.00;28800_to_32400;0;132.63;0;60;31445160#0;0;0;132.63;61;64.82;1086.46;54392.67;0.11;0.01;53661.01;1086.22;51380.00
28800.00;32400.00;28800_to_32400;0;128.86;2;26;31445160#1;0;0;128.86;28;64.41;2530.92;53609.09;0.05;0.01;53295.11;2483.65;51569.00
28800.00;32400.00;28800_to_32400;0;2.04;2;10;31448934#0;0;0;2.04;12;1.00;35.02;405.57;1.72;0.21;315.52;34.11;301.00
28800.00;32400.00;28800_to_32400;2;5.61;1;4;31448934#1;0;0;5.61;2;2.79;208.36;937.26;0.25;0.03;908.79;192.18;884.00
28800.00;32400.00;28800_to_32400;0;128.20;3;67;31448937#0;0;0;128.20;69;62.85;697.71;32214.15;0.11;0.01;31790.34;692.13;30777.00
28800.00;32400.00;28800_to_32400;2;124.92;3;51;31448937#1;0;0;124.92;50;62.35;923.45;32551.31;0.08;0.01;32213.94;916.39;31261.00
28800.00;32400.00;28800_to_32400;1;128.96;3;17;31449007;0;0;128.96;19;63.91;2015.34;32836.88;0.04;0.00;32686.84;1969.10;31844.00
28800.00;32400.00;28800_to_32400;2;131.23;1;28;31449010#0;0;0;131.23;26;64.93;2281.25;54375.08;0.05;0.01;54019.67;2264.04;52309.00
28800.00;32400.00;28800_to_32400;4;0.17;1;4;31449018;0;0;0.17;1;0.09;22.33;107.92;7.96;0.96;10.26;21.71;0.00
28800.00;32400.00;28800_to_32400;4;1.81;4;30;31449245;0;0;1.81;30;0.86;17.44;587.44;5.46;0.66;188.72;16.61;117.00
28800.00;32400.00;28800_to_32400;0;133.33;1;41;31512978#0;0;0;133.33;42;61.99;800.20;7552.64;0.02;0.00;7531.06;625.74;7433.00
28800.00;32400.00;28800_to_32400;1;133.33;3;56;31512978#1;0;0;133.33;59;18.54;133.35;1323.17;0.04;0.00;1313.21;162.24;1295.00
28800.00;32400.00;28800_to_32400;0;1.11;1;6;31518448;0;0;0.55;6;0.27;68.13;465.67;1.79;0.21;362.51;66.71;342.00
28800.00;32400.00;28800_to_32400;2;130.66;1;18;31518959;0;0;130.66;17;65.32;4182.39;60764.68;0.03;0.00;60538.44;4111.07;58980.00
28800.00;32400.00;28800_to_32400;0;131.49;1;44;31519076;0;0;131.49;45;65.67;6644.39;83968.82;0.03;0.00;83548.44;6504.14;81141.00
28800.00;32400.00;28800_to_32400;1;133.33;0;68;31520175;0;0;133.33;67;65.51;1222.55;25583.40;0.05;0.01;25430.19;1200.90;24591.00
28800.00;32400.00;28800_to_32400;0;133.33;0;39;31520176;0;0;133.33;39;67.30;5214.26;50230.41;0.02;0.00;50103.31;4996.31;49195.00
28800.00;32400.00;28800_to_32400;0;0.62;1;15;327412184;0;0;0.62;15;0.29;17.17;267.42;7.31;0.88;26.75;16.17;0.00
28800.00;32400.00;28800_to_32400;2;84.59;3;60;33301531;0;0;84.59;63;41.14;78.02;4744.37;0.26;0.03;4579.74;75.44;4126.00
28800.00;32400.00;28800_to_32400;0;56.56;5;40;33301560;0;0;56.56;49;24.99;108.55;5000.47;0.27;0.03;4818.26;107.64;4536.00
28800.00;32400.00;28800_to_32400;0;122.05;2;22;33301663#0;0;0;122.05;21;59.43;888.13;18467.52;0.05;0.01;18287.65;832.68;17854.00
28800.00;32400.00;28800_to_32400;1;133.33;5;44;34065519;0;0;133.33;48;63.92;659.75;16570.92;0.06;0.01;16395.17;656.77;16063.00
28800.00;32400.00;28800_to_32400;3;125.39;1;92;36786444#0;0;0;125.39;90;57.68;275.82;24980.81;0.22;0.03;24325.41;244.22;23327.00
28800.00;32400.00;28800_to_32400;2;2.99;1;70;36786445#0;0;0;2.99;69;1.36;7.73;547.49;7.22;0.87;74.55;7.04;0.00
28800.00;32400.00;28800_to_32400;1;248.14;8;127;36801001#1;12;12;124.07;111;55.45;1971.17;65381.90;0.04;0.00;65191.35;1826.50;63953.12
28800.00;32400.00;28800_to_32400;0;266.67;2;138;36801001#2;6;6;133.33;78;60.48;1158.19;38682.64;0.04;0.00;38573.28;1014.60;37758.00
28800.00;32400.00;28800_to_32400;2;8.93;1;75;36801004#0;5;5;4.46;74;2.00;37.34;2835.55;2.50;0.18;2330.14;33.05;2105.00
28800.00;32400.00;28800_to_32400;1;78.18;1;26;36801004#1;1;1;39.09;24;17.60;148.17;3546.32;0.12;0.01;3516.20;131.79;3458.00
28800.00;32400.00;28800_to_32400;0;217.75;2;50;36801004#2;4;4;108.88;47;54.13;1033.19;33982.82;0.05;0.00;33868.38;981.25;33235.00
28800.00;32400.00;28800_to_32400;0;266.67;2;28;37535329#0;2;2;133.33;29;26.05;189.49;1992.05;0.03;0.00;1984.95;90.63;1925.00
28800.00;32400.00;28800_to_32400;2;1.57;3;5;37535329#1;3;3;0.79;5;0.37;16.26;113.67;1.54;0.19;89.84;15.47;71.00
28800.00;32400.00;28800_to_32400;1;0.03;0;1;377719664;0;0;0.03;0;0.02;10.60;10.00;8.52;1.02;0.74;10.04;0.00
28800.00;32400.00;28800_to_32400;1;132.52;0;48;377719665;0;0;132.52;47;65.43;1617.39;24062.77;0.03;0.00;23959.69;1607.04;23514.00
28800.00;32400.00;28800_to_32400;27;0.61;0;27;393494867;0;0;0.61;0;0.29;10.43;279.18;12.76;0.92;20.82;10.05;0.00
28800.00;32400.00;28800_to_32400;1;1.88;0;87;393494868;0;0;1.88;86;0.93;31.68;2756.51;12.99;0.94;176.49;31.30;0.00
28800.00;32400.00;28800_to_32400;2;130.48;7;8;395073288;0;0;130.48;14;65.23;4809.24;58768.58;0.03;0.00;58576.94;4675.97;57290.00
28800.00;32400.00;28800_to_32400;0;133.33;3;5;395153043;0;0;133.33;7;20.69;340.77;1343.22;0.02;0.00;1340.83;530.19;1327.20
28800.00;32400.00;28800_to_32400;1;116.98;2;44;395800497#0;0;0;116.98;42;54.60;214.75;8418.45;0.12;0.01;8305.47;206.34;8146.00
28800.00;32400.00;28800_to_32400;0;133.33;10;69;396062728#0;0;0;133.33;74;67.39;413.33;3801.23;0.02;0.00;3791.85;624.03;3725.00
28800.00;32400.00;28800_to_32400;0;98.53;7;93;39642340#2;0;0;49.27;97;20.15;87.79;8211.75;0.32;0.04;7892.73;86.29;7601.00
28800.00;32400.00;28800_to_32400;1;2.46;6;24;399914534;0;0;2.46;27;1.20;23.61;639.50;3.28;0.39;388.47;22.71;330.00
28800.00;32400.00;28800_to_32400;1;133.33;0;76;399914535;0;0;133.33;78;67.58;815.62;35435.57;0.10;0.01;35019.41;806.60;34036.00
28800.00;32400.00;28800_to_32400;4;51.31;4;35;399914536;0;0;51.31;42;25.07;262.72;10370.32;0.23;0.03;10076.18;262.23;9459.00
28800.00;32400.00;28800_to_32400;0;131.31;0;26;400062408;0;0;131.31;26;65.58;1973.34;42922.88;0.05;0.01;42670.12;1953.78;41476.00
28800.00;32400.00;28800_to_32400;2;1.52;2;19;400961625#0;0;0;1.52;19;0.63;3.80;62.42;4.31;0.31;40.57;3.09;9.00
28800.00;32400.00;28800_to_32400;1;400.00;0;294;403882373;6;6;133.33;128;56.37;229.50;21568.23;0.08;0.01;21353.03;194.79;20694.00
28800.00;32400.00;28800_to_32400;6;31.28;3;57;40487883;0;0;31.28;54;15.59;261.78;15635.34;0.55;0.07;14588.59;260.41;13695.00
28800.00;32400.00;28800_to_32400;0;133.33;0;122;40493384#2;0;0;133.33;118;66.83;2981.10;67542.41;0.05;0.01;67143.90;2958.38;64896.00
28800.00;32400.00;28800_to_32400;1;133.33;0;55;40493385#0;0;0;133.33;52;67.84;1623.11;21511.27;0.03;0.00;21432.79;1577.01;20972.00
28800.00;32400.00;28800_to_32400;0;3.81;0;47;40493386;0;0;3.81;47;1.87;34.48;1619.34;3.57;0.43;939.54;33.71;709.00
28800.00;32400.00;28800_to_32400;1;42.15;1;90;40493418;0;0;42.15;102;20.96;157.96;15268.48;0.67;0.08;14023.42;157.45;12968.00
28800.00;32400.00;28800_to_32400;1;130.97;0;61;40493501#0;0;0;130.97;58;64.85;3096.66;54826.51;0.04;0.00;54564.88;3061.36;52889.00
28800.00;32400.00;28800_to_32400;0;133.33;0;71;40493501#3;0;0;133.33;69;66.06;4275.63;76221.80;0.04;0.00;75852.94;4243.50;72498.00
28800.00;32400.00;28800_to_32400;1;131.78;3;42;40493501#4;0;0;131.78;41;63.45;1609.53;22832.81;0.03;0.00;22738.81;1579.68;22404.00
28800.00;32400.00;28800_to_32400;0;118.83;1;54;40493502;0;0;118.83;53;58.23;665.63;12636.82;0.05;0.01;12516.29;659.55;11976.24
28800.00;32400.00;28800_to_32400;1;133.33;1;72;40598677;0;0;133.33;72;69.15;281.96;14137.83;0.11;0.01;13940.76;277.55;13646.00
28800.00;32400.00;28800_to_32400;1;1.00;0;43;410939625;1;1;0.50;42;0.24;6.45;276.80;12.65;0.91;22.31;6.05;0.00
28800.00;32400.00;28800_to_32400;1;133.33;3;45;410939626;0;0;133.33;47;23.43;32.02;1501.73;0.16;0.01;1484.20;32.07;1452.33
28800.00;32400.00;28800_to_32400;0;133.33;6;20;410939627;0;0;133.33;25;75.08;298.36;2880.19;0.02;0.00;2876.77;688.42;2837.00
28800.00;32400.00;28800_to_32400;1;127.88;2;63;414404581;0;0;127.88;65;61.07;305.48;15307.59;0.13;0.02;15064.77;301.80;14693.00
28800.00;32400.00;28800_to_32400;0;168.44;4;21;419709604#2;2;2;84.22;25;34.09;750.69;11151.28;0.03;0.00;11107.08;513.93;10892.00
28800.00;32400.00;28800_to_32400;0;6.77;1;34;430855719;0;0;6.77;34;3.33;96.17;3290.35;1.46;0.17;2698.95;89.93;2584.00
28800.00;32400.00;28800_to_32400;2;237.32;4;45;4392761#0;13;13;118.66;46;57.55;1066.79;42913.99;0.05;0.00;42746.46;900.72;41781.00
28800.00;32400.00;28800_to_32400;0;249.57;0;41;4392761#2;9;9;124.79;28;59.65;5189.71;109981.48;0.02;0.00;109778.02;5024.96;108254.00
28800.00;32400.00;28800_to_32400;0;266.67;1;92;4392761#3;5;5;133.33;67;34.98;197.18;3497.23;0.03;0.00;3489.31;304.84;3458.00
28800.00;32400.00;28800_to_32400;2;178.47;0;74;4422176;5;10;89.23;47;42.58;2875.19;115536.61;0.06;0.00;114988.93;2797.15;112702.00
28800.00;32400.00;28800_to_32400;0;135.67;0;14;4422177;0;0;67.84;14;33.42;4533.28;60950.84;0.03;0.00;60824.09;4383.71;59253.00
28800.00;32400.00;28800_to_32400;2;1.25;0;42;4441057#1;1;1;0.63;40;0.22;1.21;50.94;13.43;0.97;2.43;0.84;0.00
28800.00;32400.00;28800_to_32400;0;226.72;2;72;4441059#1;0;1;113.36;19;43.54;371.18;8733.10;0.04;0.00;8705.76;259.40;8578.08
28800.00;32400.00;28800_to_32400;2;147.92;0;32;4441061;0;0;73.96;27;36.09;1138.74;34672.40;0.06;0.00;34513.80;1114.69;33413.11
28800.00;32400.00;28800_to_32400;0;143.37;0;14;4441062;0;0;71.68;14;32.71;2303.18;32210.75;0.03;0.00;32144.93;2050.92;30856.00
28800.00;32400.00;28800_to_32400;1;157.24;0;27;4441063;0;0;78.62;19;39.28;3046.66;55463.08;0.03;0.00;55324.29;2914.23;54349.00
28800.00;32400.00;28800_to_32400;0;29.00;0;64;450186404;0;0;29.00;64;14.43;128.14;7904.38;0.63;0.08;7293.06;127.36;6981.00
28800.00;32400.00;28800_to_32400;0;132.16;1;56;450925440;0;0;132.16;57;65.07;818.83;18155.78;0.05;0.01;18035.63;793.16;17575.00
28800.00;32400.00;28800_to_32400;0;252.68;1;126;4690591#0;11;11;126.34;76;60.87;5481.08;103236.01;0.02;0.00;103075.14;5116.35;101160.00
28800.00;32400.00;28800_to_32400;0;1.97;0;49;4690638;0;0;1.97;49;0.88;5.24;236.39;7.32;0.88;22.20;4.55;0.00
28800.00;32400.00;28800_to_32400;0;39.30;0;25;4726679#0;0;0;39.30;12;19.63;955.97;19286.16;0.15;0.02;18944.11;931.44;18409.00
28800.00;32400.00;28800_to_32400;2;132.82;3;26;4726679#1;0;0;132.82;27;66.14;5780.00;79121.92;0.03;0.00;78831.85;5704.32;76463.15
28800.00;32400.00;28800_to_32400;2;122.99;0;7;4726680;0;0;122.99;13;61.35;8725.18;115208.69;0.03;0.00;114787.72;8593.52;110593.63
28800.00;32400.00;28800_to_32400;0;;0;4;4726681#0;0;0;;4;;;0.00;;;;;
28800.00;32400.00;28800_to_32400;1;131.16;2;81;4726681#1;0;0;131.16;81;64.67;1323.90;41343.64;0.07;0.01;40982.25;1299.70;39623.00
28800.00;32400.00;28800_to_32400;0;117.95;1;70;4726681#2;0;0;117.95;62;57.97;1021.97;35634.57;0.09;0.01;35262.32;997.28;33507.00
28800.00;32400.00;28800_to_32400;0;111.25;0;54;4726681#3;0;0;111.25;41;53.33;1583.41;34085.99;0.06;0.01;33855.90;1536.79;32857.00
28800.00;32400.00;28800_to_32400;0;89.78;3;144;4726684;0;0;89.78;143;43.44;77.48;10959.81;0.50;0.06;10284.67;76.51;9900.00
